Area,Price,Type,Area
AGS Layout,55.0 Lac,2 BHK 1100 Sq-ft Flat for Sale in AGS Layout,1100 sqft
Hanumantha Nagar,2.0 Cr,3 BHK Residential House - 1125 Sq-ft,1125 sqft
Mallasandra,95.0 Lac,3 BHK 1657 Sq-ft Flat for Sale in Mallasandra,1400 sqft
Hommadevanahalli,1.85 Cr,2 BHK Flat for Sale in Hommadevanahalli,1218 sqft
Airport Road,69.0 Lac,2 BHK 1075 Sq-ft Flat for Sale in Airport Road,753 sqft
Kanakapura Road,2.40 Cr,4 BHK 2726 Sq-ft Flat,2726 sqft
Thavarekere,13.2 Lac,Residential Plot,1200 sqft
Tavarekere,26.0 Lac,Residential Plot,1200 sqft
Ramamurthy Nagar,38.0 Lac,Residential Plot,1100 sqft
Mysore Road,45.0 Lac,2 BHK Flat,1055 sqft
MedaHalli,1.30 Cr,10 BHK Residential House - 4000 Sq-ft,3500 sqft
NelaMangala,20.3 Lac,Residential Plot,1500 sqft
Brookes haven layout,1.10 Cr,3 BHK 2200 Sq-ft Flat for Sale in Brookes haven layout,2000 sqft
Banashankari,1.0 Cr,5 BHK Builder Floor,800 sqft
Attibele,69.0 Lac,3 BHK Villa,1750 sqft
Marathahalli,80.0 Lac,2 BHK 1325 Sq-ft Flat,930 sqft
Chikkabalapur,3.6 Lac,Residential Plot,1200 sqft
Vasanthapura,47.0 Lac,2 BHK 980 Sq-ft Flat for Sale in Vasanthapura,600 sqft
K R Puram,75.0 Lac,2 BHK Residential House - 1110 Sq-ft,1000 sqft
HBR Layout Block 3,52.0 Lac,2 BHK 1000 Sq-ft Flat for Sale in HBR Layout Block 3,830 sqft
Horamavu Agara,58.0 Lac,2 BHK 1081 Sq-ft Flat for Sale in Horamavu Agara,822 sqft
Devanahalli,9.0 Lac,Residential Plot,1200 sqft
BTM Layout,1.0 Cr,4 BHK Villa,1750 sqft
Sector 3 HSR Layout ,3.10 Cr,> 10 BHK Residential House,1150 sqft
Kengeri Main Road,18.0 Lac,1 BHK Flat for Sale in Kengeri Main Road,35 sqm
Bapuji Nagar,1.25 Cr,7 BHK Residential House - 2200 Sq-ft,2000 sqft
BHEL Township- Malleshwaram,2.0 Cr,3 BHK Flat for Sale in BHEL Township- Malleshwaram,2150 sqft
Bhoganahalli Road,60.0 Lac,2 BHK 1130 Sq-ft Flat for Sale in Bhoganahalli Road,1130 sqft
NelaMangala,2.4 Lac,Residential Plot,600 sqft
Basaveshvara Nagar,1.20 Cr,3 BHK Residential House - 1300 Sq-ft,1300 sqft
Bagalakunte,80.0 Lac,2 BHK Residential House - 1200 Sq-ft,575 sqft
MS Ramaiah North layout,1.40 Cr,Residential Plot,1500 sqft
Devanahalli,15.0 Lac,Residential Plot,1100 sqft
JP Nagar Phase 2,2.30 Cr,4 BHK Villa,2100 sqft
Bagaluru,12.6 Lac,Residential Plot,600 sqft
Budigere,50.0 Lac,3 BHK 1100 Sq-ft Flat for Sale in Budigere,800 sqft
Mysore Road,38.0 Lac,2 BHK Flat,905 sqft
Whitefield,78.8 Lac,3 BHK 1645 Sq-ft Flat,1645 sqft
Vishweshwaraiah Layout,1.70 Cr,Residential Plot,2400 sqft
Puttenahalli,45.0 Lac,2 BHK Builder Floor,1100 sqft
Electronics City Phase 1,34.7 Lac,2 BHK 900 Sq-ft Flat,900 sqft
Dollars Colony,64.9 Lac,2 BHK 1046 Sq-ft Flat for Sale in Dollars Colony,1046 sqft
Horamavu,65.0 Lac,2 BHK 1220 Sq-ft Flat,840 sqft
Yelahanka,47.5 Lac,3 BHK 1228 Sq-ft Flat,1219 sqft
Kanakapura Road,51.0 Lac,2 BHK 1100 Sq-ft Flat for Sale in Kanakapura Road,1000 sqft
Whitefield,48.0 Lac,2 BHK 1130 Sq-ft Flat,130 sqft
Halehalli,62.0 Lac,3 BHK 1431 Sq-ft Flat for Sale in Halehalli,1300 sqft
Devanahalli,25.2 Lac,Residential Plot,1200 sqft
Ayyappa Layout,36.0 Lac,2 BHK Residential House - 600 Sq-ft,600 sqft
Vidyapeeta Circle,75.0 Lac,3 BHK 1200 Sq-ft Flat for Sale in Vidyapeeta Circle,1200 sqft
Hosa Road,35.0 Lac,2 BHK Flat for Sale in Hosa Road,1007 sqft
Hebbal,1.0 Cr,3 BHK 1750 Sq-ft Flat,1750 sqft
Totadaguddadahalli Village,65.0 Lac,4 BHK Builder Floor,900 sqft
Sector 1 HSR Layout ,4.05 Cr,2 BHK Residential House,2520 sqft
ManganaHalli,24.0 Lac,Residential Plot,1200 sqft
Poorna Pragna Layout,1.80 Cr,Residential Plot,2400 sqft
Padmanabha nagar,1.35 Cr,Residential Plot,1920 sqft
Vishweshwaraiah Layout,50.0 Lac,Residential Plot,1200 sqft
Unknown,55.0 Lac,2 BHK Builder Floor,1000 sqft
HBR Layout Block 4,67.7 Lac,Residential Plot,1230 sqft
Electronic City,6.0 Lac,Residential Plot,650 sqft
Malleshwaram,2.10 Cr,6 BHK Residential House,2100 sqft
Yelahanka New Town,1.75 Cr,Residential Plot,1750 sqft
Thambu Chetty Palya,24.0 Lac,Residential Plot,620 sqft
AECS B Block,1.50 Cr,Residential Plot,2360 sqft
Kaveri Nagar-KR Puram,52.0 Lac,2 BHK Flat/Apartment for Sale in Kaveri Nagar-KR Puram,1150 sqft
Jaya Nagar East Block 2,4.40 Cr,Residential Plot,2450 sqft
Belatur,43.2 Lac,2 BHK 1029 Sq-ft Flat for Sale in Belatur,1000 sqft
BTM Layout Stage 1,2.76 Cr,7 BHK Residential House - 3500 Sq-ft,3500 sqft
Whitefield,92.0 Lac,3 BHK 1538 Sq-ft Flat,1076 sqft
Manyata Tech Park,1.20 Cr,3 BHK 1890 Sq-ft Flat,1550 sqft
Jaya Nagar Block 5,31.0 Cr,Residential Plot,9600 sqft
Anjanapura Township Block 9,79.0 Lac,Residential Plot,1200 sqft
Doddakallasandra,1.38 Cr,Residential Plot,2400 sqft
Jaya Nagar Block 3,69.0 Lac,2 BHK Flat for Sale in Jaya Nagar Block 3,1050 sqft
Mahalakshmipuram Layout,2.85 Cr,3 BHK Residential House,1300 sqft
BEL layout-Bedarahalli Phase 2,1.0 Cr,Residential Plot,1200 sqft
Hebbal Kempapura,91.4 Lac,Residential Plot,1305 sqft
BEML Layout-RR Nagar Stage 5,90.0 Lac,Residential Plot,1500 sqft
JP Nagar 9th Phase,65.0 Lac,Residential Plot,1200 sqft
Electronics City Phase 1,21.6 Lac,Residential Plot,1200 sqft
Nagarbhavi,70.0 Lac,3 BHK 1600 Sq-ft Flat/Apartment for Sale in Nagarbhavi,1300 sqft
BTM Layout Stage 2,79.2 Lac,Residential Plot,990 sqft
Kengeri,39.0 Lac,Residential Plot,1200 sqft
Sir M Visweswaraya layout Block 3,1.60 Cr,Residential Plot,2400 sqft
Ullalu,45.0 Lac,Residential Plot,1200 sqft
Vignana nagar,1.02 Cr,Residential Plot,1200 sqft
Banashankari stage 6,55.0 Lac,Residential Plot,1200 sqft
Vidyaranyapura,32.0 Lac,Residential Plot,1200 sqft
Banashankari 6th Stage 3rd Block,84.0 Lac,Residential Plot,1200 sqft
Telecom Layout-Jakkur,1.50 Cr,Residential Plot,2000 sqft
Vishweshwaraiah Layout,54.0 Lac,Residential Plot,1200 sqft
Rachenahalli,1.0 Cr,Residential Plot,1500 sqft
Basavanapura-KR Puram,62.0 Lac,2 BHK Residential House,1000 sqft
Unknown,55.0 Lac,2 BHK Flat,900 sqft
Kalkere,45.0 Lac,Residential Plot,1500 sqft
JP Nagar Phase 8,45.0 Lac,Residential Plot,750 sqft
Dr.Shivaram Karanth Nagar,90.0 Lac,Residential Plot,1200 sqft
Bannerghatta Road,85.0 Lac,2 BHK Flat/Apartment for Sale in Bannerghatta Main Road,1300 sqft
Hesaraghatta,9.6 Lac,Residential Plot,1600 sqft
K R Puram,1.05 Cr,Residential Plot,2400 sqft
Ramamurthy Nagar,60.0 Lac,Residential Plot,1200 sqft
Banashankari stage 6,1.63 Cr,Residential Plot,2400 sqft
Thubarahalli,83.0 Lac,3 BHK Flat for sale in Thubarahalli,1480 sqft
Kudlu Gate,24.0 Lac,Residential Plot,20 sqm
Padmanabha nagar,87.0 Lac,Residential Plot,1075 sqft
Sarjapur Road,23.5 Lac,2 BHK 454 Sq-ft Flat/Apartment for Sale in Sarjapur Road,454 sqft
Basaveshvara Nagar,3.0 Cr,3 BHK Villa,1400 sqft
Kannamangala,1.20 Cr,3 BHK 1639 Sq-ft Flat/Apartment for Sale in Kannamangala,1639 sqft
Vigneshwara Layout-Hoyasala Nagar,45.0 Lac,2 BHK Builder Floor,1000 sqft
Hulimavu,23.50 Cr,Residential Plot,47000 sqft
Block-A Shakara Nagar,2.80 Cr,6 BHK Residential House,3500 sqft
Rachenahalli,1.30 Cr,Residential Plot,2240 sqft
Rajajinagar Stage 2,2.93 Cr,Residential Plot,1620 sqft
JP Nagar Phase 4,4.80 Cr,Residential Plot,2400 sqft
Kaggadasapura,1.20 Cr,5 BHK Builder Floor,1200 sqft
Banashankari stage 6,1.20 Cr,Residential Plot,2400 sqft
Nagarbhavi Stage 2,2.40 Cr,Residential Plot,2400 sqft
Rajarajeshwari Nagar,2.35 Cr,Residential Plot,3120 sqft
Golahalli,50.0 Lac,3 BHK 1300 Sq-ft Flat/Apartment for Sale in Golahalli,1100 sqft
Varthur,51.0 Lac,Residential Plot,1200 sqft
Rajanukunte,24.0 Lac,Residential Plot,2400 sqft
Banashankari stage 6,84.0 Lac,Residential Plot,1200 sqft
Magadi Road,16.8 Lac,Residential Plot,1200 sqft
AnjanaPura,58.0 Lac,Residential Plot,1200 sqft
JP Nagar,35.0 Lac,2 BHK Flat for sale in JP Nagar,1000 sqft
Banashankari stage 6,1.44 Cr,Residential Plot,2400 sqft
JP Nagar Phase 7,1.02 Cr,Residential Plot,1545 sqft
Kengeri Satellite Town,80.0 Lac,Residential Plot,1200 sqft
Koramangala Block 4,5.49 Cr,Residential Plot,2464 sqft
Naidu Layout-RMV Stage 2,2.50 Cr,2 BHK Residential House,3000 sqft
JP Nagar Phase 7,2.0 Cr,Residential Plot,1600 sqft
MS Ramaiah City Layout,3.50 Cr,Residential Plot,2550 sqft
Gottigere,1.05 Cr,5 BHK Residential House,3000 sqft
Anjanapura Block 6,22.0 Lac,Residential Plot,1200 sqft
Chola Nagar,50.0 Lac,2 BHK 1250 Sq-ft Flat/Apartment for Sale in Chola Nagar,1100 sqft
NelaMangala,14.4 Lac,Residential Plot,2400 sqft
Hebbal Kempapura,90.0 Lac,Residential Plot,1200 sqft
Laggere,55.2 Lac,Residential Plot,1200 sqft
Doddakallasandra,96.0 Lac,Residential Plot,1200 sqft
Railway Layout,1.20 Cr,Residential Plot,1500 sqyrd
Hanumantha Nagar,1.45 Cr,3 BHK 1688 Sq-ft Flat/Apartment for Sale in Hanumantha Nagar,1250 sqft
MS Ramaiah City Layout,3.50 Cr,Residential Plot,2550 sqft
Anjanapura Block 6,22.0 Lac,Residential Plot,1200 sqft
Chola Nagar,50.0 Lac,2 BHK 1250 Sq-ft Flat/Apartment for Sale in Chola Nagar,1100 sqft
NelaMangala,14.4 Lac,Residential Plot,2400 sqft
Hebbal Kempapura,90.0 Lac,Residential Plot,1200 sqft
Laggere,55.2 Lac,Residential Plot,1200 sqft
Doddakallasandra,96.0 Lac,Residential Plot,1200 sqft
Railway Layout,1.20 Cr,Residential Plot,1500 sqyrd
Hanumantha Nagar,1.45 Cr,3 BHK 1688 Sq-ft Flat/Apartment for Sale in Hanumantha Nagar,1250 sqft
Jayanagar,5.20 Cr,7 BHK Residential House,4200 sqft
Kundalahalli,36.0 Lac,2 BHK Builder Floor,850 sqft
HBR Layout Block 3,3.0 Cr,Residential Plot,2400 sqft
Marathahalli,78.0 Lac,Residential Plot,1200 sqft
Vigneshwara Layout-Hoyasala Nagar,45.0 Lac,2 BHK Builder Floor,1000 sqft
Devanahalli-Kolar Road,5.4 Lac,Residential Plot,1200 sqft
HBR Layout Block 4,30.0 Lac,Residential Plot,1200 sqft
Hosur Road,200.0 Cr,Residential Plot,200 acre
Kasavanahalli,1.44 Cr,Residential Plot,2400 sqft
Kasturi Nagar,3.60 Cr,4 BHK Residential House - 5000 Sq-ft,4800 sqft
Vishweshwaraiah Layout,60.0 Lac,Residential Plot,1200 sqft
Kowdenahalli,1.20 Cr,6 BHK Residential House,1000 sqft
Tumkur Road,53.0 Lac,Residential Plot,50 X 30 ft Sqft
Chandapura,15.5 Lac,Residential Plot,600 sqft
Old Madras Road,97.0 Lac,3 BHK 1490 Sq-ft Flat for Sale in Old Madras Road,1490 sqft
Varthur,1.08 Cr,2 BHK 1346 Sq-ft Flat,950 sqft
Sir M Vishweshwaraiah Layout Block 2,58.0 Lac,Residential Plot,1200 sqft
Nagarbhavi,68.0 Lac,3 BHK 1180 Sq-ft Flat for Sale in Nagarbhavi,1180 sqft
Ashta Laxmi Layout,50.0 Lac,2 BHK 1050 Sq-ft Flat for Sale in Ashta Laxmi Layout,1020 sqft
Vidyaranyapura,1.90 Cr,5 BHK Villa,800 sqft
RT Nagar,25.3 Lac,2 BHK Flat for Sale in RT Nagar,1058 sqft
Kamakshipalya,69.2 Lac,2 BHK 1145 Sq-ft Flat for Sale in Kamakshipalya,1000 sqft
Rajarajeshwari Nagar,16.8 Lac,Residential Plot,1200 sqft
NelaMangala,29.7 Lac,Residential Plot,1800 sqft
Benson Town,2.20 Cr,3 BHK 2000 Sq-ft Flat for Sale in Benson Town,2000 sqft
Banashankari Stage 2,4.50 Cr,4 BHK Residential House - 4500 Sq-ft,4000 sqft
Jaya Nagar Block 5,6.39 Cr,3 BHK Residential House - 2400 Sq-ft,2300 sqft
Hulimavu,76.5 Lac,Residential Plot,1520 sqft
JP Nagar 9th Phase,1.0 Cr,2 BHK Residential House - 3000 Sq-ft,2800 sqft
Vishweshwaraiah Layout,1.20 Cr,Residential Plot,2400 sqft
AnjanaPura,29.0 Lac,1 BHK 525 Sq-ft Flat for Sale in AnjanaPura,370 sqft
Sarjapur Road,2.47 Cr,Residential Plot,45000 sqft
Hoodi,39.0 Lac,2 BHK 1102 Sq-ft Flat for Sale in Hoodi,900 sqft
Bellary Road,25.3 Lac,2 BHK Flat for Sale in Bellary Road,1113 sqft
Chandapura,5.0 Lac,Residential Plot,600 sqft
Kommaghatta,3.0 Lac,Residential Plot,1660 sqft
Marathahalli-Sarjapur Outer Ring Road,2.0 Cr,3 BHK 3755 Sq-ft Flat,3755 sqft
AnjanaPura,16.8 Lac,Residential Plot,600 sqft
Islampur,55.0 Lac,2 BHK Flat for Sale in Islampur,1150 sqft
Singasandra,32.0 Lac,2 BHK 970 Sq-ft Flat for Sale in Singasandra,970 sqft
Thanisandra,84.0 Lac,Residential Plot,1200 sqyrd
Rahmath Nagar,25.3 Lac,2 BHK Flat for Sale in Rahmath Nagar,1058 sqft
Uttarahalli,38.0 Lac,2 BHK 1000 Sq-ft Flat for Sale in Uttarahalli,950 sqft
Muneshwara Nagar-Jnananjyothinagar,92.0 Lac,3 BHK 1685 Sq-ft Flat for Sale in Muneshwara Nagar-Jnananjyothinagar,1685 sqft
NRI Layout,60.0 Lac,Residential Plot,1200 sqft
Ayyappa Layout,84.5 Lac,Residential Plot,1760 sqyrd
Rahmath Nagar,25.3 Lac,2 BHK Flat for Sale in Rahmath Nagar,1058 sqft
RT Nagar,25.3 Lac,2 BHK Flat for Sale in RT Nagar,1058 sqft
Kengeri Satellite Town,46.5 Lac,Residential Plot,1500 sqyrd
HRBR Layout,4.60 Cr,Residential Plot,3850 sqft
Sarjapur Road,9.0 Lac,1 BHK Flat for sale in Sarjapur Road,530 sqft
Mahalakshmipuram Layout,3.25 Cr,4 BHK Residential House - 2700 Sq-ft,2000 sqft
Basavanagudi,1.20 Cr,4 BHK Builder Floor,1640 sqft
Vasanth Nagar,2.70 Cr,Residential Plot,1350 sqyrd
Sulibele,28.0 Lac,Residential Plot,1500 sqyrd
Judicial Layout,8.10 Cr,Residential Plot,5400 sqft
NelaMangala,48.0 Lac,Residential Plot,4080 sqft
Rajaji Nagar,13.50 Cr,5 BHK 7506 Sq-ft Flat,7506 sqft
Sarjapur Road,84.1 Lac,Residential Plot,2400 sqyrd
Tumkur Road,12.0 Lac,1 BHK 34 Sq-m Flat/Apartment for Sale in Tumkur Road,34 sqm
Padmanabha nagar,32.0 Lac,2 BHK 800 Sq-ft Flat/Apartment for Sale in Near Ravi Gas Agency,600 sqft
Doddaballapur,21.0 Lac,Residential Plot,1200 sqft
Doddaballapur Road,45.0 Lac,Residential Plot,15 guntha
Chandapura Circle,27.0 Lac,2 BHK 1200 Sq-ft Flat/Apartment for Sale in Chandapura Circle,955 sqft
Hosa Road,48.0 Lac,Residential Plot,1054 sqyrd
Devinagar,85.0 Lac,2 BHK Villa,1020 sqft
Murugeshpalya,55.0 Lac,2 BHK 1200 Sq-ft Flat for Sale in Murugeshpalya,1200 sqft
Doddaballapur,32.0 Lac,Residential Plot,1603 sqft
Doddaballapur,47.0 Lac,Residential Plot,3000 sqft
Doddaballapur,44.0 Lac,Residential Plot,2100 sqft
Byrathi,46.5 Lac,Residential Plot,1200 sqyrd
Jigani,28.8 Lac,Residential Plot,2400 sqft
Jigani,15.0 Lac,Residential Plot,1200 sqft
Yelahanka,80.0 Lac,2 BHK 1322 Sq-ft Flat,1322 sqft
NRI Layout,90.0 Lac,3 BHK 5000 Sq-ft Flat/Apartment for Sale in NRI Layout,1785 sqft
Old Madras Road,63.6 Lac,2 BHK 1250 Sq-ft Flat,930 sqft
OMBR Layout,3.90 Cr,4 BHK Residential House - 5000 Sq-ft,5000 sqft
Whitefield,1.40 Cr,4 BHK 2600 Sq-ft Flat,2100 sqft
Budigere Cross,32.4 Lac,Residential Plot,1200 sqft
Kuduragere,50.0 Lac,3 BHK 2200 Sq-ft Flat/Apartment for Sale in Kuduragere,1660 sqft
HSR Layout,2.40 Cr,Residential Plot,1200 sqft
Koramangala Block 4,1.50 Cr,2 BHK Residential House - 1300 Sq-ft,1300 sqft
Geddalahalli-Sanjay Nagar,30.0 Lac,Residential Plot,600 sqft
HSR Layout,3.60 Cr,> 10 BHK Residential House - 5500 Sq-ft,5500 sqft
Horamavu,39.0 Lac,Residential Plot,1300 sqft
Devarachikannahalli,45.0 Lac,2 BHK Builder Floor,1278 sqft
ITI Layout,1.08 Cr,Residential Plot,1200 sqft
Ganga Nagar Extension,2.0 Cr,7 BHK Residential House - 4000 Sq-ft,4000 sqft
Richmond Town,2.50 Cr,3 BHK 2700 Sq-ft Flat for Sale in Richmond Town,2500 sqft
Bagalakunte,1.05 Cr,Residential Plot,2100 sqft
Thanisandra,31.5 Lac,1 BHK Residential House,900 sqft
Whitefield,60.0 Lac,Residential Plot,1290 sqft
SMV LAYOUT,84.0 Lac,Residential Plot,1200 sqft
NR Colony,1.20 Cr,3 BHK 1345 Sq-ft Flat/Apartment for Sale in NR Colony,1345 sqft
Mysore Road,14.0 Lac,Residential Plot,1200 sqyrd
Defence Colony-Sahakara Nagar,54.0 Lac,2 BHK Builder Floor,1100 sqft
Madanayakahalli,35.0 Lac,2 BHK Residential House,800 sqft
Magadi Road,13.2 Lac,Residential Plot,1200 sqyrd
NRI Layout,52.0 Lac,2 BHK Flat/Apartment for Sale in NRI Layout,1250 sqft
Padarayana Pura,50.0 Lac,3 BHK Residential House,900 sqft
Yelahanka New Town,70.0 Lac,2 BHK Builder Floor,1600 sqft
Kamakshipalya,55.0 Lac,3 BHK Residential House,600 sqft
Subramanyapura,1.20 Cr,3 BHK Residential House,900 sqft
Kundalahalli,75.0 Lac,3 BHK Flat for sale in Kundalahalli,1368 sqft
Kammanahalli,70.0 Lac,2 BHK Flat for sale in Kammanahalli,1550 sqft
Tunganagara,65.0 Lac,2 BHK Residential House,900 sqft
Jaya Nagar Block 3,16.0 Cr,7 BHK Residential House,4800 sqft
Chamundi Nagar-Hebbal,70.0 Lac,Residential Plot,1000 sqft
Chamundi Nagar-Hebbal,70.0 Lac,Residential Plot,1000 sqft
Whitefield,62.0 Lac,2 BHK 1107 Sq-ft Flat/Apartment for Sale in Whitefield,980 sqft
Kadugodi,55.0 Lac,2 BHK 1100 Sq-ft Flat/Apartment for Sale in Kadugodi,1100 sqft
RV Road,20.0 Cr,7 BHK Residential House,10000 sqft
Doddabidarakallu,41.0 Lac,Residential Plot,1365 sqft
K R Puram,39.0 Lac,2 BHK 1140 Sq-ft Flat/Apartment for Sale in K R Puram,1140 sqft
Hosur-Bagalur Road,15.0 Lac,Residential Plot,1500 sqft
Kammasandra,40.0 Cr,2 BHK Residential House,1200 sqft
Cox Town,2.15 Cr,3 BHK Residential House,1468 sqft
Guddadahalli,90.0 Lac,4 BHK Residential House,2200 sqft
North Bangalore,1.50 Cr,5 BHK Residential House,1200 sqft
Magadi Road Area,27.0 Lac,Residential Plot,1000 sqft
Kaggadasapura,68.0 Lac,3 BHK Builder Floor,1654 sqft
Kalyan Nagar,90.0 Lac,3 BHK Builder Floor,Ready to Move
Malleshwaram,1.30 Cr,2 BHK 1200 Sq-ft Flat/Apartment for Sale in Malleshwaram,1000 sqft
MedaHalli,62.0 Lac,3 BHK Residential House,1100 sqft
Sarjapur Road,24.0 Lac,Residential Plot,1200 sqft
Ramesh Nagar,2.50 Cr,Residential House,7100 sqft
Kanakasree Housing Society,82.5 Lac,Residential Plot,1500 sqft
Jalahalli West,1.20 Cr,4 BHK Residential House,1150 sqft
Kadabagere,30.0 Lac,Residential Plot,2350 sqft
Cooke Town,1.10 Cr,3 BHK 1085 Sq-ft Flat/Apartment for Sale in Cooke Town,1085 sqft
Chandapura,24.0 Lac,Residential Plot,1200 sqft
Sarjapur Road,66.0 Lac,Residential Plot,2200 sqft
Maruthi nagar-Kaggadasapura,1.90 Cr,3 BHK Residential House,3200 sqft
RamoHalli,19.0 Lac,Residential Plot,1200 sqft
Kanaka Nagar,99.0 Lac,2 BHK Residential House,1200 sqft
Totadaguddadahalli,85.0 Lac,10 BHK Residential House,3900 sqft
Magadi Road,40.0 Lac,Residential Plot,600 sqft
Bannerghatta Road,1.50 Cr,3 BHK Residential House,1200 sqft
Mallasandra,1.80 Cr,Residential Plot,3000 sqft
Chandapura,24.0 Lac,Residential Plot,1200 sqft
Sarjapur Road,66.0 Lac,Residential Plot,2200 sqft
Maruthi nagar-Kaggadasapura,1.90 Cr,3 BHK Residential House,3200 sqft
RamoHalli,19.0 Lac,Residential Plot,1200 sqft
Kanaka Nagar,99.0 Lac,2 BHK Residential House,1200 sqft
Totadaguddadahalli,85.0 Lac,10 BHK Residential House,3900 sqft
Magadi Road,40.0 Lac,Residential Plot,600 sqft
Bannerghatta Road,1.50 Cr,3 BHK Residential House,1200 sqft
Mallasandra,1.80 Cr,Residential Plot,3000 sqft
Coconut Garden,75.0 Lac,2 BHK Residential House,480 sqft
Hesaraghatta,13.2 Lac,Residential Plot,1200 sqft
Dasarahalli,42.0 Lac,2 BHK 1050 Sq-ft Flat/Apartment for Sale in Dasarahalli,1050 sqft
Unknown,9.5 Lac,Residential Plot,1800 sqft
Arehalli,78.0 Lac,3 BHK Residential House,2100 sqft
Magadi Road,90.0 Lac,Residential Plot,1500 sqft
Singasandra,1.35 Cr,9 BHK Residential House,3300 sqft
Banaswadi,2.40 Cr,5 BHK Villa,3900 sqft
Electronics City Phase 1,2.30 Cr,Residential House,5400 sqft
Sidedahalli,55.0 Lac,Residential Plot,3100 sqft
Papreddy palya Block 11,1.27 Cr,3 BHK Residential House,2200 sqft
Sarjapur Road,47.0 Lac,2 BHK Flat for sale in Sarjapur Road,1100 sqft
Saraswathipuram,45.0 Lac,2 BHK 730 Sq-ft Flat/Apartment for Sale in Saraswathipuram,730 sqft
Kumaraswamy Layout,95.0 Lac,5 BHK Residential House,1800 sqft
Unknown,60.0 Lac,2 BHK Residential House,550 sqft
Kaggalipura,35.0 Lac,Residential Plot,1413 sqft
Chandapura,36.0 Lac,Residential Plot,2400 sqft
Sarjapur,85.5 Lac,3 BHK Flat for sale in Sarjapur,1555 sqft
Basapura,73.0 Lac,3 BHK 1380 Sq-ft Flat/Apartment for Sale in Basapura,1380 sqft
North Bangalore,1.15 Cr,Residential Plot,4670 sqft
Kurubarahalli,75.0 Lac,Residential Plot,750 sqft
Bangalore City Municipal Corporation Layout,3.25 Cr,Residential Plot,1300 sqft
Bahubali nagar,82.5 Lac,Residential Plot,1500 sqft
Bettahalli,11.0 Lac,Residential Plot,1200 sqft
Haralur,70.0 Lac,Residential Plot,1200 sqyrd
Hosur,30.0 Lac,Residential Plot,2800 sqft
Vishveshvaraiah Nagar,54.0 Lac,Residential Plot,1200 sqft
Sarjapur,40.0 Lac,3 BHK 1329 Sq-ft Flat/Apartment for Sale in Sarjapur,1329 sqft
Bydara Halli,10.05 Cr,4 BHK Residential House,1500 sqft
Kengeri,81.0 Lac,Residential Plot,1125 sqft
BTM Layout Stage 2,92.0 Lac,2 BHK 1600 Sq-ft Flat/Apartment for Sale in BTM Layout Stage 2,1600 sqft
Magadi Road,29.0 Lac,Residential Plot,1500 sqft
Bedarahalli,60.0 Lac,Residential Plot,2400 sqft
Kudlu,1.48 Cr,Residential Plot,2400 sqft
NelaMangala,20.4 Lac,Residential Plot,1200 sqft
Vasanthapura,60.0 Lac,3 BHK 1390 Sq-ft Flat/Apartment for Sale in Vasanthapura,1390 sqft
HBR Layout Block 2,2.30 Cr,7 BHK Residential House,2400 sqft
Anepalya,82.0 Lac,8 BHK Residential House,2200 sqft
Avalahalli,55.0 Lac,Residential Plot,1350 sqft
Tata Nagar,45.0 Lac,2 BHK Builder Floor,1068 sqft
Kithaganur Village,27.0 Lac,Residential Plot,850 sqft
Kaggalipura,36.0 Lac,Residential Plot,1200 sqft
Begur,42.9 Lac,Residential Plot,660 sqft
Cambridge Layout,1.70 Cr,4 BHK Villa,1050 sqft
Sarjapur Road,85.0 Lac,3 BHK Villa,1750 sqft
Unknown,55.0 Lac,4 BHK Residential House,1500 sqft
NelaMangala,28.0 Lac,Residential Plot,2500 sqft
Anjana Nagar,78.0 Lac,Residential Plot,2400 sqft
Whitefield,46.0 Lac,2 BHK Villa,858 sqft
Marathahalli,70.0 Lac,2 BHK Villa,900 sqft
Rajaji Nagar,1.80 Cr,3 BHK 1770 Sq-ft Flat/Apartment for Sale in Rajaji Nagar,1770 sqft
Badrappa Layout,1.75 Cr,Residential Plot,2400 sqft
Sarjapur,89.0 Lac,3 BHK Residential House,1500 sqft
NelaMangala,25.0 Lac,Residential Plot,1200 sqft
IVC Road,28.0 Lac,Residential Plot,2100 sqft
Anekal-Hosur Road,15.0 Lac,Residential Plot,166 sqyrd
AECS Layout,64.0 Lac,2 BHK Builder Floor,1128 sqft
NelaMangala,25.0 Lac,Residential Plot,1200 sqft
Kumaraswamy Layout Stage 2,1.35 Cr,5 BHK Residential House,2300 sqft
Frazer Town,1.25 Cr,3 BHK 1315 Sq-ft Flat/Apartment for Sale in Frazer Town,1315 sqft
Unknown,75.0 Lac,Residential Plot,750 sqft
RMV Extension,48.5 Lac,2 BHK Flat for sale in RMV Extension,702 sqft
Kodichikkanahalli Main Road,1.25 Cr,5 BHK Residential House,2500 sqft
Benson Town,1.0 Cr,2 BHK 1338 Sq-ft Flat/Apartment for Sale in Benson Town,1338 sqft
Unknown,53.0 Lac,3 BHK Villa,900 sqft
Kalyan Nagar,1.30 Cr,3 BHK 2000 Sq-ft Flat/Apartment for Sale in Kalyan Nagar,2000 sqft
Rampura,41.3 Lac,Residential Plot,1650 sqft
Chandapura,33.0 Lac,Residential Plot,1500 sqft
NelaMangala,12.0 Lac,Residential Plot,1200 sqft
Unknown,24.6 Lac,Residential Plot,600 sqft
Devanahalli,20.0 Lac,Residential Plot,1200 sqft
